year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2001,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.5905396874026156,23,1369093,2.22
2002,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.2019356549071225,32,1392298,2.14
2003,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.7973593016454354,26,1417695,2.05
2004,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.5355457596984783,22,1453627,1.97
2005,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.5050664744412896,39,1474517,1.9
2006,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.9061120758428818,29,1494045,1.82
2007,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.136294961691817,34,1507242,1.75
2008,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.4023189251962502,21,1511536,1.6800000000000002
2009,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,0.8573043026015386,14,1508035,1.61
2010,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,1.1050705673557557,15,1500574,1.87
2011,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.468279548183084,35,1491414,2.15
2012,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.5351602825354216,36,1492100,2.4899999999999998
2013,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,2.540517296509887,36,1492622,2.8699999999999997
2014,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,3.7952867938090846,55,1497888,3.32
2015,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,4.324093731115978,66,1502725,3.8299999999999996
2016,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,5.2918970127703675,76,1508139,4.430000000000001
2017,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,5.043169760339998,73,1513820,5.119999999999999
2018,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,5.6568803751203705,84,1525223,5.91
2019,32,NV,Nevada,nhw,Non-Hispanic White,heroin,Heroin,5.943514723641015,92,1534932,6.819999999999999
1999,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.23488672816660705,28,11984731,0.12000000000000001
2000,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.1504711684892732,17,11944479,0.16
2001,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.3354488326714555,39,11922122,0.2
2002,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.3103059959691116,35,11882752,0.26
2003,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.23009909264353726,27,11841770,0.33999999999999997
2004,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.16097089004418882,19,11781247,0.43000000000000005
2005,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.13879729733939566,15,11694941,0.56
2006,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,0.6316730265055766,71,11613210,0.71
2007,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,1.1502695662474736,127,11562654,0.92
2008,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,1.2224081272199145,138,11529467,1.1800000000000002
2009,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,1.4689527195612537,163,11498526,1.52
2010,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,1.2239224692036421,135,11464006,1.95
2011,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,2.2348233881814776,241,11441017,2.5
2012,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,3.3952704067146096,366,11408112,3.22
2013,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,4.30692346322913,468,11365040,4.13
2014,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,5.82050939642154,621,11309629,5.31
2015,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,6.878803016787676,720,11238686,6.83
2016,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,8.246647621727123,861,11158542,8.78
2017,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,8.180949244521782,840,11083018,7.930000000000001
2018,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,7.545721151350157,767,11001285,7.159999999999999
2019,36,NY,New York,nhw,Non-Hispanic White,heroin,Heroin,6.11253508030836,628,10911724,6.470000000000001
1999,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,0.3925339063503839,38,9634079,0.47000000000000003
2000,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,0.5724912267480612,55,9624176,0.55
2001,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,0.6800010464222286,65,9612472,0.65
2002,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,0.9670012533354831,89,9597937,0.75
2003,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,0.7277421990387515,69,9589139,0.88
2004,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,1.088425971691982,102,9574318,1.03
2005,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,1.170991231166094,110,9551471,1.2
2006,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,1.1291087193613343,104,9534970,1.4
2007,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,1.4326523100298028,132,9518817,1.6400000000000001
2008,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,2.3091677622555173,206,9500189,1.91
2009,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,2.1579897769247225,190,9482673,2.23
2010,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,3.5805191573157527,313,9463753,3.3
2011,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,4.415452488962784,389,9442139,4.88
2012,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,7.149148995713556,619,9417184,7.21
2013,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,10.201660437936168,885,9404711,10.65
2014,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,12.576629639569648,1083,9391093,12.18
2015,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,15.018227158178165,1285,9366208,13.93
2016,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,15.531553914072497,1333,9342141,15.93
2017,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,10.15944526335312,860,9326011,10.82
2018,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,7.105684971457746,603,9304879,7.34
2019,39,OH,Ohio,nhw,Non-Hispanic White,heroin,Heroin,5.342173258021621,449,9286273,4.98
1999,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2649183,0.3
2000,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2642372,0.28
2001,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2633526,0.25
2002,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2632102,0.22
2003,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2627973,0.2
2004,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2627009,0.18
2005,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2627208,0.17
2006,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2642622,0.2
2007,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2653053,0.25
2008,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2661632,0.3
2009,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,0.6420680705142887,17,2676522,0.37
2010,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2689150,0.45
2011,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,0.4544534687070214,11,2694290,0.56
2012,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,0.9342037684784191,24,2701650,0.6799999999999999
2013,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,0.7678738493210758,19,2710456,0.8300000000000001
2014,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,0.8829123827677093,23,2712466,1.02
2015,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,1.1052058393061102,27,2717228,1.25
2016,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,1.6116416083409444,41,2713319,1.53
2017,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,1.8837144473626792,49,2702671,1.87
2018,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,2.5856708750570254,64,2696324,2.29
2019,40,OK,Oklahoma,nhw,Non-Hispanic White,heroin,Heroin,2.527031067867804,62,2695810,2.8099999999999996
1999,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,2.0183399238510438,59,2910395,1.71
2000,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.0237361133501959,30,2917568,1.46
2001,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,0.9834293312665352,29,2930377,1.25
2002,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.2700641230152594,38,2950944,1.06
2003,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.0838404600944727,33,2963095,0.91
2004,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.353022164490018,41,2965831,1.22
2005,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.201562399603098,37,2984036,1.6400000000000001
2006,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,1.8791863551910042,56,3012570,2.21
2007,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.2218038335117614,98,3034577,2.98
2008,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,2.7113459662588744,81,3054044,3.04
2009,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.3853503809928487,103,3069629,3.09
2010,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,2.371597315617015,74,3077300,3.15
2011,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.9646687887865744,118,3090308,3.21
2012,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,4.080888140060166,121,3100550,3.27
2013,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,2.8481404292971777,84,3108117,3.3299999999999996
2014,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.6017046931790504,110,3125321,3.3899999999999997
2015,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,2.781697316542726,89,3153288,3.4499999999999997
2016,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.301358974289559,100,3193395,3.51
2017,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.3832289139540177,109,3218194,3.58
2018,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.7999324789394415,123,3232792,3.64
2019,41,OR,Oregon,nhw,Non-Hispanic White,heroin,Heroin,3.852172909917193,124,3245813,3.71
1999,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.5185360971952047,154,10416247,1.44
2000,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.169243987142041,118,10385845,1.36
2001,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,0.9848887640333375,97,10353831,1.29
2002,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.2555386527291725,122,10330991,1.21
2003,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.4321342816834086,140,10315038,1.1500000000000001
2004,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.197150167772159,116,10288625,1.08
2005,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.2351639846273594,120,10262664,1.03
2006,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,0.8629372467024036,82,10251323,0.97
2007,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,0.8515076296367543,81,10234869,0.92
2008,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.4262661715840004,135,10217430,1.1800000000000002
2009,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.7124680835684571,158,10206247,1.52
2010,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,1.248059972793919,114,10191873,1.95
2011,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,2.3752167955016996,222,10168571,2.51
2012,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,3.001559802466193,278,10135083,3.22
2013,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,4.067241229181462,369,10094140,4.1499999999999995
2014,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,5.156784683319146,460,10053213,5.33
2015,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,6.727070751556267,595,10001691,6.859999999999999
2016,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,9.387014659125395,830,9945788,8.82
2017,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,8.252412210701408,725,9895322,8.209999999999999
2018,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,7.61090281101032,664,9848522,7.64
2019,42,PA,Pennsylvania,nhw,Non-Hispanic White,heroin,Heroin,7.1197074751101095,624,9803631,7.109999999999999
1999,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,875520,0.46
2000,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,875676,0.46
2001,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,874692,0.47000000000000003
2002,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,874920,0.48000000000000004
2003,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,872323,0.49
2004,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,868903,0.5
2005,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,857644,0.51
2006,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,848398,0.52
2007,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,838316,0.53
2008,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,830729,0.54
2009,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,824381,0.55
2010,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,819078,0.5700000000000001
2011,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,1.5249615507024956,12,812093,1.37
2012,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,3.555314930436277,28,806937,3.34
2013,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,6.817385000110475,51,801702,8.12
2014,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,8.116865424197831,56,796187,6.31
2015,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,4.5273370680302305,35,789586,4.9
2016,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,3.5369175283204153,25,783716,3.8
2017,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,1.8052032930318829,12,777614,2.9499999999999997
2018,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,2.500873086116261,19,772175,2.29
2019,44,RI,Rhode Island,nhw,Non-Hispanic White,heroin,Heroin,2.0438712478702508,15,766952,1.78
1999,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2657673,0.12000000000000001
2000,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2678834,0.13
2001,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2697076,0.15000000000000002
2002,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2718105,0.16
2003,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2737845,0.18
2004,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2771154,0.2
2005,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2803830,0.22
2006,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2854453,0.24000000000000002
2007,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2904053,0.26
2008,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,2949607,0.29000000000000004
2009,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,0.5539037884549053,16,2982494,0.32
2010,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,3004349,0.35
2011,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,3027179,0.39
2012,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,0.6674500809237696,18,3055100,0.6599999999999999
2013,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,0.9025736357367794,26,3083715,1.1300000000000001
2014,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,2.0107050858427753,57,3120972,1.92
2015,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,3.149837011129116,90,3163925,3.2600000000000002
2016,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,3.732912735014589,105,3205797,3.7800000000000002
2017,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,4.623903220119172,134,3245182,4.37
2018,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,5.214579429962758,157,3282929,5.06
2019,45,SC,South Carolina,nhw,Non-Hispanic White,heroin,Heroin,5.6219518944861875,167,3321716,5.859999999999999
1999,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4527773,0.11
2000,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4553231,0.12000000000000001
2001,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4570747,0.13
2002,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4585658,0.14
2003,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4606987,0.15000000000000002
2004,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4634337,0.17
2005,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,0.25040806162211554,11,4675141,0.18
2006,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4728499,0.19
2007,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4775643,0.21000000000000002
2008,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,4815428,0.23
2009,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,0.4115104570632699,19,4841219,0.25
2010,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,0.23676059727810023,12,4861986,0.27
2011,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,0.30623057954688726,14,4880183,0.46
2012,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,0.9692411573230597,44,4904324,0.7899999999999999
2013,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,1.137881525630128,54,4921564,1.36
2014,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,2.68854201340336,127,4943809,2.34
2015,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,3.648123356441625,169,4967500,4.03
2016,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,4.539537500323771,213,4996113,4.6499999999999995
2017,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,5.565117411239786,264,5027572,5.359999999999999
2018,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,6.6417011224758005,313,5059553,6.1899999999999995
2019,47,TN,Tennessee,nhw,Non-Hispanic White,heroin,Heroin,6.69113756942615,316,5089170,7.13
1999,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.4989394546753072,55,11069339,0.6599999999999999
2000,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.6730107804482391,75,11097726,0.71
2001,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.8307468983532269,94,11139365,0.76
2002,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.9144808961156023,103,11169173,0.8200000000000001
2003,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.9409821074633911,105,11182122,0.88
2004,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.1299285289654506,127,11215412,0.9500000000000001
2005,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.0154943405534729,114,11252088,1.02
2006,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.9497117313847019,109,11348965,1.1
2007,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,0.9959545221777988,114,11416835,1.1800000000000002
2008,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.3230514501179342,147,11484467,1.27
2009,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.376526310858797,157,11556313,1.37
2010,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.2656306345031265,141,11615951,1.48
2011,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.7482791680506586,196,11687235,1.59
2012,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.7114790979923005,197,11778213,1.71
2013,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,1.798254272599178,205,11836933,1.84
2014,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,2.1126588839513336,242,11937294,2.08
2015,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,2.5383797046385266,298,12033731,2.36
2016,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,2.4350328948258477,283,12093235,2.67
2017,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,3.076461752799883,352,12131043,3.02
2018,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,3.4665277713559504,400,12156182,3.42
2019,48,TX,Texas,nhw,Non-Hispanic White,heroin,Heroin,3.8280143455841373,443,12200200,3.8699999999999997
1999,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.777522720130345,47,1911224,2.8699999999999997
2000,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.206772744482228,38,1933232,2.18
2001,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,1.8718375092096837,34,1955594,1.6600000000000001
2002,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,0.9616862386717974,18,1979532,1.26
2003,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,1.3617882903914362,27,2000078,1.3900000000000001
2004,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,0.8382260240050163,18,2026307,1.53
2005,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,1.754855279369961,35,2063473,1.6900000000000002
2006,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,1.7268187892019933,36,2107705,1.86
2007,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.036296374608483,44,2151728,2.05
2008,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,3.0622677516446615,65,2190525,2.2600000000000002
2009,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.1025341305200453,45,2228179,2.4899999999999998
2010,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.0684070072835343,48,2262462,2.75
2011,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,2.953403799565598,67,2288858,3.02
2012,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,3.050482105673397,71,2314424,3.3299999999999996
2013,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,4.73143580672411,113,2344096,3.67
2014,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,3.778299159197978,90,2369328,4.05
2015,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,4.612154975082292,111,2397534,4.46
2016,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,6.382414625200375,150,2435200,4.91
2017,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,5.262927807680898,125,2470770,5.41
2018,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,5.5375256805113615,134,2502829,5.96
2019,49,UT,Utah,nhw,Non-Hispanic White,heroin,Heroin,5.250090258713585,126,2534422,6.57
1999,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.7290462433738408,38,5009417,0.93
2000,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.7202193151329427,36,5043870,0.9500000000000001
2001,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.284486920062919,67,5074802,0.98
2002,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.0367529364091816,53,5100621,1
2003,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.2022247179649295,62,5120275,1.02
2004,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.9928490599420429,50,5157136,1.05
2005,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.7871154554193757,39,5185055,1.08
2006,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.919371853877201,47,5207220,1.1
2007,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.2410898143980749,64,5219837,1.1300000000000001
2008,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.3759391932744265,69,5238048,1.1600000000000001
2009,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.5285083719119474,79,5261610,1.1900000000000002
2010,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,0.7174395339257111,37,5290047,1.22
2011,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.6645162830364417,83,5314229,1.6400000000000001
2012,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,1.565334318381933,83,5339839,2.21
2013,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,3.482188687409536,173,5354445,2.9899999999999998
2014,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,3.9284491304189815,197,5360623,4.03
2015,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,5.490969476934122,274,5356905,5.44
2016,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,6.825420309241893,341,5352824,7.35
2017,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,8.091244514914052,410,5351240,7.51
2018,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,7.816594031701118,387,5344728,7.67
2019,51,VA,Virginia,nhw,Non-Hispanic White,heroin,Heroin,7.531281664817955,373,5339163,7.84
1999,50,VT,Vermont,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,588645,1.6
