year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2008,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1506979,0.09
2009,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1511475,0.09
2010,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1516531,0.08
2011,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1519466,0.1
2012,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1523074,0.12000000000000001
2013,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1525541,0.14
2014,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1528687,0.17
2015,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1530512,0.2
2016,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1532326,0.24000000000000002
2017,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1532248,0.28
2018,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1532373,0.33999999999999997
2019,31,NE,Nebraska,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1532268,0.4
1999,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1174273,0.07
2000,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1188035,0.09
2001,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1198191,0.12000000000000001
2002,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1206892,0.16
2003,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1213490,0.22
2004,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1219916,0.29000000000000004
2005,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1224266,0.39
2006,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1230230,0.53
2007,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1231293,0.71
2008,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1231423,0.96
2009,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9128321060755167,21,1229054,1.29
2010,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1228098,1.74
2011,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.9228173680022835,33,1227171,2.3499999999999996
2012,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.3687899407957262,34,1226815,3.16
2013,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.816331677176591,53,1225723,4.2700000000000005
2014,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.8016409474216415,53,1228568,5.75
2015,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.678986279087588,31,1227092,2.72
2016,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1228287,1.29
2017,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1230746,0.61
2018,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1231648,0.29000000000000004
2019,33,NH,New Hampshire,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1234270,0.14
1999,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.6054948201428842,90,5644459,2.22
2000,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.2220365801886284,115,5635271,2.11
2001,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9619784547625947,104,5614716,2
2002,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.4386896273328356,133,5593562,1.9
2003,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1842853793132266,110,5565478,1.81
2004,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.3956903154991782,70,5529745,1.72
2005,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.8723725390926949,92,5484022,1.6300000000000001
2006,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.190658090792575,60,5434654,1.55
2007,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1521618659862183,54,5388020,1.47
2008,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.5816225707578164,76,5350300,1.4
2009,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.31853866358282346,15,5315447,1.33
2010,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.3931685776149745,66,5284057,1.26
2011,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.8899641361760804,88,5249603,2.13
2012,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.477401566107983,198,5213270,3.59
2013,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.434668824910466,246,5175032,6.05
2014,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.651667054850227,260,5134106,5.78
2015,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.384282585955159,231,5088836,5.52
2016,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.945965251151076,257,5043596,5.2700000000000005
2017,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.584805228098591,206,5001424,5.03
2018,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.8329142562344904,82,4958658,1.85
2019,34,NJ,New Jersey,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.6833583520384622,32,4915049,0.6799999999999999
1999,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,837859,0.45
2000,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,829104,0.5
2001,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,822415,0.5700000000000001
2002,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,824559,0.64
2003,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,826736,0.72
2004,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,832095,0.81
2005,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,838339,0.92
2006,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,844971,1.04
2007,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,848200,1.1700000000000002
2008,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.6685840325038024,13,846422,1.32
2009,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.4745727346452557,12,848051,1.49
2010,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,851971,1.6800000000000002
2011,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.6464088112676794,13,848987,1.9
2012,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.5712850313545577,19,842784,2.14
2013,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.6652578896910684,20,833905,2.4099999999999997
2014,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.0961130304036004,15,823393,2.72
2015,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.534526782260712,31,813073,3.07
2016,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1532901753438427,16,806537,3.4699999999999998
2017,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.986403855678652,31,799334,3.9099999999999997
2018,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.664501587352854,25,792796,4.41
2019,35,NM,New Mexico,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.625123400252926,30,788546,4.98
1999,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.5746160048170277,22,1313113,1.6300000000000001
2000,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1146873660988246,30,1342546,1.6
2001,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0296393462705726,15,1369093,1.56
2002,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.477961389506466,22,1392298,1.52
2003,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1660186590402866,17,1417695,1.49
2004,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1534805701751782,16,1453627,1.45
2005,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.583128933134584,25,1474517,1.42
2006,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.4548878936977716,22,1494045,1.3800000000000001
2007,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.8393436651803465,29,1507242,1.35
2008,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.129620129332694,17,1511536,1.32
2009,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1508035,1.29
2010,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1500574,1.49
2011,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.8734772669231636,27,1491414,1.73
2012,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.868527730702716,26,1492100,2
2013,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.2547507072478368,32,1492622,2.32
2014,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.093575197899245,45,1497888,2.68
2015,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.7200892060179753,56,1502725,3.11
2016,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.618125183903707,67,1508139,3.6
2017,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.3135243038032085,60,1513820,4.17
2018,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.137707984652397,61,1525223,4.83
2019,32,NV,Nevada,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.637552861821495,71,1534932,5.59
1999,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.22627022586771617,27,11984731,0.12000000000000001
2000,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.14205068005657254,16,11944479,0.15000000000000002
2001,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.317261168992771,37,11922122,0.19
2002,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.30077590776181157,34,11882752,0.24000000000000002
2003,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.22062659899720957,26,11841770,0.3
2004,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.14597958687726897,17,11781247,0.38
2005,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.12218598415679938,13,11694941,0.48000000000000004
2006,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.5022834562725953,56,11613210,0.6
2007,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9566265114393044,105,11562654,0.76
2008,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8591197392115437,98,11529467,0.96
2009,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1775381869979766,128,11498526,1.21
2010,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.939826802555236,102,11464006,1.53
2011,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.6668200323184081,180,11441017,1.93
2012,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.5146452610619217,270,11408112,2.4299999999999997
2013,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.4499530539663326,375,11365040,3.07
2014,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.379987158359884,464,11309629,3.8699999999999997
2015,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.257451506649852,445,11238686,4.88
2016,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.4975346414597195,370,11158542,3.2600000000000002
2017,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.360671397658481,235,11083018,2.17
2018,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.370344167199249,141,11001285,1.45
2019,36,NY,New York,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8593782808349927,89,10911724,0.97
1999,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.3506227596320351,34,9634079,0.39
2000,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.47788018889864325,46,9624176,0.46
2001,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.5641006981838248,54,9612472,0.53
2002,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.7658094834695037,71,9597937,0.62
2003,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.613293659010116,58,9589139,0.73
2004,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9435798423754173,88,9574318,0.8500000000000001
2005,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9143236526559914,85,9551471,0.99
2006,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8196854661184405,76,9534970,1.1500000000000001
2007,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2143110604381875,112,9518817,1.34
2008,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.83639118482149,164,9500189,1.57
2009,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.7822796466340025,156,9482673,1.83
2010,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.0227174048131973,264,9463753,2.73
2011,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.7542736806668286,330,9442139,4.09
2012,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.066426706862486,526,9417184,6.119999999999999
2013,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.545309212441696,738,9404711,9.15
2014,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.919785257126808,772,9391093,8.28
2015,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.262578567637185,712,9366208,7.5
2016,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.442420695985426,556,9342141,6.79
2017,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.3254676429765504,200,9326011,2.98
2018,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.190303305383639,105,9304879,1.31
2019,39,OH,Ohio,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8112859161392932,67,9286273,0.58
1999,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2649183,0.23
2000,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2642372,0.21000000000000002
2001,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2633526,0.19
2002,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2632102,0.17
2003,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2627973,0.16
2004,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2627009,0.14
2005,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2627208,0.13
2006,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2642622,0.16
2007,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2653053,0.2
2008,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2661632,0.24000000000000002
2009,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.48857348525977456,13,2676522,0.3
2010,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2689150,0.37
2011,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2694290,0.45
2012,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.7038515251413379,18,2701650,0.55
2013,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.65846383331271,16,2710456,0.6799999999999999
2014,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.7062761986837073,18,2712466,0.8300000000000001
2015,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.943087097022118,23,2717228,1.02
2016,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.3256210185656803,34,2713319,1.25
2017,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.7313680910945175,45,2702671,1.54
2018,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.991110053249842,50,2696324,1.8900000000000001
2019,40,OK,Oklahoma,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.0437354213236443,49,2695810,2.32
1999,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.5406722951938667,45,2910395,1.5
2000,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.89511198557605,26,2917568,0.98
2001,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.6792364432486611,20,2930377,0.64
2002,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9747134167604323,29,2950944,0.7899999999999999
2003,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8638546298233302,26,2963095,0.97
2004,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1472955906008602,35,2965831,1.1900000000000002
2005,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9981310652681763,31,2984036,1.47
2006,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.5963704574339856,47,3012570,1.8
2007,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.046278690621546,91,3034577,2.22
2008,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.384235771992662,70,3054044,2.72
2009,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.1899169472190736,97,3069629,3.3499999999999996
2010,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1401097897347867,67,3077300,3.25
2011,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.66077114109018,108,3090308,3.14
2012,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.683378828762406,108,3100550,3.05
2013,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.680206103848975,80,3108117,2.9499999999999997
2014,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.241723431793701,99,3125321,2.86
2015,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.4356839114163433,78,3153288,2.77
2016,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.8927841699224026,88,3193395,2.69
2017,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.559488663528134,84,3218194,2.6
2018,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.254553589803464,74,3232792,2.52
2019,41,OR,Oregon,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.4422017588342193,81,3245813,2.44
1999,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2944188051400216,132,10416247,1.26
2000,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9455427698609082,96,10385845,1.1800000000000002
2001,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8716384932071473,86,10353831,1.1
2002,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.134122926876352,110,10330991,1.03
2003,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2103758020360242,118,10315038,0.96
2004,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0397168770679377,101,10288625,0.9
2005,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0531027122890828,102,10262664,0.8400000000000001
2006,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.5958496733610024,56,10251323,0.7799999999999999
2007,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.5962069024468202,58,10234869,0.73
2008,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.052712355452556,99,10217430,0.9400000000000001
2009,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1345113525983663,105,10206247,1.2
2010,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8504238211576699,78,10191873,1.53
2011,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.0820104724889514,193,10168571,1.95
2012,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.5521600358168706,236,10135083,2.4899999999999998
2013,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.3678602647097415,305,10094140,3.19
2014,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.9877252530376914,351,10053213,4.07
2015,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.340078271822297,384,10001691,5.2
2016,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.042869987938478,357,9945788,3
2017,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.6707745280999429,149,9895322,1.73
2018,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.6897050201281565,60,9848522,1
2019,42,PA,Pennsylvania,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.4908826572777435,44,9803631,0.58
1999,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,875520,0.28
2000,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,875676,0.27
2001,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,874692,0.26
2002,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,874920,0.25
2003,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,872323,0.25
2004,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,868903,0.24000000000000002
2005,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,857644,0.23
2006,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,848398,0.22
2007,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,838316,0.22
2008,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,830729,0.21000000000000002
2009,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,824381,0.21000000000000002
2010,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,819078,0.45
2011,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,812093,1
2012,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9545068723828978,15,806937,2.19
2013,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.8075570417027005,27,801702,4.81
2014,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.649962280709131,34,796187,3.36
2015,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.144109020443021,17,789586,2.3499999999999996
2016,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.5991452519218348,12,783716,1.6400000000000001
2017,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,777614,1.1500000000000001
2018,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,772175,0.8
2019,44,RI,Rhode Island,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,766952,0.56
1999,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2657673,0.06
2000,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2678834,0.07
2001,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2697076,0.08
2002,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2718105,0.1
2003,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2737845,0.12000000000000001
2004,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2771154,0.14
2005,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2803830,0.16
2006,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2854453,0.19
2007,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2904053,0.22
2008,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2949607,0.26
2009,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.4850911927722397,14,2982494,0.31
2010,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,3004349,0.37
2011,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,3027179,0.43000000000000005
2012,45,SC,South Carolina,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.5535578306216948,15,3055100,0.51
