year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2000,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,527434,2.2800000000000002
2001,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,532345,1.99
2002,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,533679,1.73
2003,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,1.8685782842529481,11,534631,1.51
2004,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,539078,1.32
2005,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,545873,1.1500000000000001
2006,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,545708,1
2007,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,543031,0.8700000000000001
2008,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,539910,0.76
2009,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,539352,0.6699999999999999
2010,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,539454,0.58
2011,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,539265,1.05
2012,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,1.9122873618427219,12,544499,1.92
2013,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,3.367092825702499,19,546604,3.48
2014,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,6.299630998817848,36,549410,6.319999999999999
2015,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,6.997267634716335,39,554402,5.94
2016,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,4.342307257906632,24,558093,5.59
2017,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,4.317914719867923,25,560262,5.26
2018,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,5.523101716246829,32,560287,4.94
2019,12095,Orange County (FL),Orange County,nhw,Non-Hispanic White,heroin,Heroin,4.863228515047541,26,561150,4.6499999999999995
1999,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,132885,0.8500000000000001
2000,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,130827,0.9500000000000001
2001,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,130573,1.06
2002,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,130949,1.1800000000000002
2003,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,131371,1.32
2004,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,132001,1.48
2005,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,131997,1.6500000000000001
2006,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,76847,1.84
2007,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,84769,2.06
2008,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,92746,2.3
2009,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,100531,2.57
2010,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,107400,2.88
2011,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,111067,3.22
2012,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,114084,3.59
2013,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,11.361090696216504,15,116808,4.02
2014,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,119165,4.49
2015,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,121496,5.02
2016,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,122590,5.609999999999999
2017,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,122209,6.2700000000000005
2018,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,121862,7
2019,22071,Orleans Parish (LA),Orleans Parish,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,122149,7.83
1999,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,804244,3.3499999999999996
2000,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,807264,2.86
2001,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,813055,2.4499999999999997
2002,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,822437,2.09
2003,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,827158,1.79
2004,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,1.784014521721279,12,836240,1.53
2005,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,839805,1.3
2006,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,828126,1.11
2007,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,816212,0.9500000000000001
2008,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,809039,0.81
2009,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,804789,0.69
2010,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,804247,0.59
2011,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,801753,0.51
2012,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,801071,1.08
2013,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,2.1851037925428995,13,804366,2.32
2014,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,3.807865461724787,22,807937,4.970000000000001
2015,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,11.058345069113686,63,812576,10.629999999999999
2016,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,10.940847575390956,66,817004,10.56
2017,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,11.045222571405647,69,816087,10.48
2018,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,9.22679847615635,57,812895,10.41
2019,12099,Palm Beach County (FL),Palm Beach County,nhw,Non-Hispanic White,heroin,Heroin,10.777279116473196,62,811408,10.34
1999,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,664707,0.04
2000,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,650630,0.06
2001,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,636018,0.08
2002,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,620949,0.1
2003,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,606719,0.13
2004,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,594589,0.18
2005,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,583906,0.24000000000000002
2006,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,573882,0.32
2007,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,570547,0.42000000000000004
2008,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,568068,0.56
2009,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,571483,0.74
2010,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,572796,0.99
2011,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,570618,1.32
2012,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,569651,1.75
2013,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,566191,2.32
2014,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,563495,3.09
2015,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,560624,4.109999999999999
2016,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,558660,5.46
2017,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,556947,7.26
2018,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,17.20210738389716,99,554266,9.65
2019,42101,Philadelphia County (PA),Philadelphia County,nhw,Non-Hispanic White,heroin,Heroin,9.314812895368712,59,553654,12.83
1999,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,230803,0.03
2000,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,229467,0.04
2001,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,228029,0.05
2002,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,226102,0.08
2003,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,223951,0.1
2004,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,221687,0.14
2005,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,219964,0.2
2006,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,218696,0.27
2007,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,217245,0.38
2008,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,216839,0.52
2009,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,215867,0.72
2010,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,215098,0.99
2011,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,215759,0.58
2012,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,215651,0.33999999999999997
2013,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,215647,0.2
2014,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,214970,0.36
2015,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,213391,0.6599999999999999
2016,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,211778,1.1900000000000002
2017,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,209437,2.16
2018,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,207293,1.42
2019,05119,Pulaski County (AR),Pulaski County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,205926,0.93
1999,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,785900,0.55
2000,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,769404,0.64
2001,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,757340,0.74
2002,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,740741,0.8500000000000001
2003,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,722121,0.98
2004,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,702482,1.1400000000000001
2005,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,684529,1.32
2006,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,668879,1.53
2007,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,2.995165281223139,19,658770,1.77
2008,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,1.8914773783215268,12,651042,2.05
2009,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,644780,2.3699999999999997
2010,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,2.5250595983409574,15,635731,2.74
2011,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,2.8300620418683993,17,631663,3.17
2012,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,4.4224234251884065,29,628357,3.67
2013,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,6.170669252753409,38,624002,4.25
2014,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,4.152955476182674,26,620303,4.92
2015,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,5.500839816797361,32,614405,5.6899999999999995
2016,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,6.725761827610742,41,607451,6.59
2017,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,8.275328611298205,50,597909,7.619999999999999
2018,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,8.601209311269255,49,586629,8.82
2019,36081,Queens County (NY),Queens County,nhw,Non-Hispanic White,heroin,Heroin,8.210390888543277,45,575320,10.209999999999999
1999,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,803058,0.76
2000,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,813413,0.8300000000000001
2001,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,829293,0.92
2002,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,847944,1.02
2003,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,870127,1.12
2004,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,1.5641738643959908,14,888216,1.24
2005,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,1.530911059580177,14,894657,1.37
2006,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,896767,1.51
2007,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,894996,1.6700000000000002
2008,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,1.5310254232493057,15,891260,1.84
2009,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,1.8738686100643511,18,892198,2.03
2010,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,2.691918014243913,21,897177,2.24
2011,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,1.5692619842190836,15,898392,2.48
2012,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,3.206662730862769,27,897880,2.73
2013,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,4.058903385302739,36,896755,3.02
2014,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,3.8779398861998984,37,896243,3.3299999999999996
2015,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,4.119719749922952,34,893237,3.68
2016,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,3.0988966023238946,27,890058,4.06
2017,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,3.956523921371964,33,886251,4.48
2018,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,4.767706427634311,38,880543,4.95
2019,06065,Riverside County (CA),Riverside County,nhw,Non-Hispanic White,heroin,Heroin,5.40199561493041,41,871281,5.46
1999,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,729496,0.19
2000,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,734124,0.21000000000000002
2001,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,744524,0.24000000000000002
2002,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,750923,0.27
2003,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,753001,0.3
2004,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,749694,0.33999999999999997
2005,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,741061,0.38
2006,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,730901,0.43000000000000005
2007,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,724100,0.48000000000000004
2008,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,720113,0.54
2009,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,717485,0.61
2010,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,714831,0.6799999999999999
2011,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,714743,0.76
2012,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,715066,0.8600000000000001
2013,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,714676,0.96
2014,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,716007,1.08
2015,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,717582,1.21
2016,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,717044,1.36
2017,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,715926,1.53
2018,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,713174,1.71
2019,06067,Sacramento County (CA),Sacramento County,nhw,Non-Hispanic White,heroin,Heroin,1.8885572963689279,17,711342,1.92
1999,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,782504,0.22
2000,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,777622,0.25
2001,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,777145,0.29000000000000004
2002,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,772727,0.32999999999999996
2003,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,769297,0.37
2004,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,766761,0.42000000000000004
2005,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,759012,0.48000000000000004
2006,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,744906,0.54
2007,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,729115,0.61
2008,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,716094,0.7
2009,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,705647,0.7899999999999999
2010,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,699303,0.9
2011,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,691218,1.02
2012,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,1.661164169714684,11,683582,1.1600000000000001
2013,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,674151,1.31
2014,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,665854,1.49
2015,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,656718,1.6900000000000002
2016,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,647862,1.91
2017,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,2.451040085208664,15,638640,2.17
2018,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,3.2871903426085325,23,628109,2.46
2019,06071,San Bernardino County (CA),San Bernardino County,nhw,Non-Hispanic White,heroin,Heroin,2.43054753215231,15,617207,2.8
1999,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,1599320,30.459999999999997
2000,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,1599063,15.68
2001,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,1605733,8.08
2002,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,1603345,4.159999999999999
2003,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,2.145731339681888,37,1592218,2.14
2004,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,1.102072530895741,19,1581020,1.1
2005,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,0.735986759088353,12,1564505,1.26
2006,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,1.5040131850829381,24,1551822,1.43
2007,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,1.804069169805774,32,1547368,1.6300000000000001
2008,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,1.6625739607850634,27,1551481,1.85
2009,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,2.40449323912064,37,1551184,2.11
2010,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,2.700578258956251,42,1554388,2.4099999999999997
2011,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,3.1546398599727676,50,1558635,2.74
2012,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,2.615990005130967,42,1566037,3.12
2013,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,3.0697423433709843,49,1570455,3.55
2014,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,4.298980871368789,71,1577709,4.05
2015,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,3.3879486411653477,54,1580476,3.54
2016,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,3.103421442350181,52,1579258,3.1
2017,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,2.823636425273577,48,1574096,2.71
2018,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,3.2832859939391588,54,1569112,3.42
2019,06073,San Diego County (CA),San Diego County,nhw,Non-Hispanic White,heroin,Heroin,4.382932541255038,74,1558825,4.319999999999999
1999,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,422850,0.09
2000,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,417883,0.12000000000000001
2001,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,410489,0.17
2002,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,404060,0.24000000000000002
2003,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,398476,0.32999999999999996
2004,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,391894,0.46
2005,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,386749,0.65
2006,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,382133,0.9
2007,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,376193,1.26
2008,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,370531,1.75
2009,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,3.432549758499211,12,365435,2.44
2010,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,363198,3.4099999999999997
2011,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,NA,NA,360923,4.75
2012,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,7.976045714566977,26,359043,6.63
2013,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,7.968633285177187,29,355223,9.25
2014,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,15.630308405831922,53,351311,12.89
2015,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,15.209925761987536,52,347395,17.979999999999997
2016,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,17.300628331006212,56,343664,15.12
2017,47157,Shelby County (TN),Shelby County,nhw,Non-Hispanic White,heroin,Heroin,12.525208934385072,39,340758,12.719999999999999
