year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2013,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,691428,0.75
2014,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,697875,1.1900000000000002
2015,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.7885996201738805,12,704838,1.9
2016,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.009340540121712,21,710604,3.03
2017,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.6796196772761944,18,714299,2.77
2018,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.7379403079131475,19,716172,2.53
2019,12057,Hillsborough County (FL),Hillsborough County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1952615748100675,16,717879,2.3099999999999996
1999,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,451911,0.02
2000,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,449492,0.03
2001,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,448558,0.04
2002,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,446918,0.06
2003,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,443727,0.07
2004,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,439622,0.1
2005,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,436848,0.13
2006,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,434500,0.17
2007,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,433530,0.23
2008,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,432835,0.3
2009,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,434311,0.39
2010,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,434761,0.52
2011,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,434816,0.6799999999999999
2012,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,435953,0.9
2013,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,436885,1.1900000000000002
2014,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,437948,1.57
2015,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,439309,2.07
2016,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,441872,2.74
2017,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.6439875970933993,17,444257,3.61
2018,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.634826441201957,19,445059,3.14
2019,29095,Jackson County (MO),Jackson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,445955,2.72
1999,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,385853,0.01
2000,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,381211,0.02
2001,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,377031,0.03
2002,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,371901,0.05
2003,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,368393,0.08
2004,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,363467,0.13
2005,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,358626,0.21000000000000002
2006,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,354750,0.35
2007,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,350886,0.5700000000000001
2008,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,348388,0.92
2009,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,345973,1.5
2010,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,342853,2.44
2011,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,341250,3.9699999999999998
2012,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.038579080322514,22,339909,6.46
2013,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.020012488674644,19,338905,10.5
2014,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,18.93490707762674,60,338222,17.07
2015,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,17.086019457849368,52,336661,15.42
2016,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,11.263647206685121,35,335206,13.93
2017,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,13.042733736000642,40,333035,12.58
2018,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,14.285800625894897,43,331700,11.370000000000001
2019,01073,Jefferson County (AL),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.702214275516506,25,329815,10.27
1999,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,537011,0.01
2000,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,535803,0.02
2001,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,534828,0.02
2002,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,532782,0.04
2003,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,532009,0.06
2004,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,529279,0.09
2005,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,527587,0.14
2006,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,527640,0.22
2007,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,528998,0.35
2008,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,530546,0.54
2009,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,530395,0.8300000000000001
2010,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,531032,1.3
2011,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,531918,2.02
2012,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.4879155570799445,18,533517,3.14
2013,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.840039629678522,37,534989,4.89
2014,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.893784460930538,34,534453,7.609999999999999
2015,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,10.039548379141701,51,533722,11.83
2016,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.34942180833501,36,531782,7.29
2017,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.926391441573161,28,529037,4.49
2018,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,524021,2.77
2019,21111,Jefferson County (KY),Jefferson County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,519735,1.7
1999,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,305417,0.1
2000,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,300485,0.14
2001,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,295288,0.19
2002,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,291047,0.25
2003,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,287548,0.35
2004,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,283792,0.47000000000000003
2005,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,279336,0.64
2006,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,259529,0.8700000000000001
2007,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,255849,1.1900000000000002
2008,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,251193,1.62
2009,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,247619,2.21
2010,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,245313,3.01
2011,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,244215,4.109999999999999
2012,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,242482,5.6
2013,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.770959155220684,21,240960,7.619999999999999
2014,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,10.911933525682754,26,238932,10.39
2015,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,14.17059893822165,28,237711,14.15
2016,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.994090823399914,19,236186,12.5
2017,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,12.99590544738649,26,233876,11.05
2018,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,10.249476214331157,21,230733,9.76
2019,22051,Jefferson Parish (LA),Jefferson Parish,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.927082017217295,17,227990,8.62
1999,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1314238,0.77
2000,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1307191,0.7799999999999999
2001,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1303805,0.7899999999999999
2002,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1291810,0.7899999999999999
2003,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8970558548605246,12,1279735,0.8
2004,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0940996822193747,15,1273730,0.81
2005,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1273270,0.81
2006,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1276581,0.8200000000000001
2007,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1279533,0.8300000000000001
2008,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1281582,0.8300000000000001
2009,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1291384,0.8400000000000001
2010,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.980902830169717,13,1297198,0.8500000000000001
2011,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1310344,0.8500000000000001
2012,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.2788612909152404,31,1323285,0.8600000000000001
2013,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.7055948571336398,11,1334591,0.8700000000000001
2014,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1344463,0.8700000000000001
2015,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1356059,0.88
2016,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1364686,0.89
2017,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1368752,0.9
2018,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.6523240649003779,11,1364529,0.9
2019,53033,King County (WA),King County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1121245278291991,18,1359936,0.91
1999,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,890847,0.05
2000,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,888773,0.07
2001,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,892605,0.09
2002,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,890920,0.12000000000000001
2003,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,886651,0.16
2004,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,881679,0.21000000000000002
2005,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,877568,0.27
2006,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,875875,0.36
2007,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,883394,0.47000000000000003
2008,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,893896,0.63
2009,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.3680195920598857,11,905542,0.8200000000000001
2010,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,912022,1.09
2011,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,924395,1.43
2012,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.481753042293173,15,938336,1.8800000000000001
2013,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.3568290693085707,12,948923,2.48
2014,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.188298517356821,36,957566,3.27
2015,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.5017471822339354,22,964479,2.4299999999999997
2016,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.3688321651730346,24,967318,1.81
2017,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.262247453146832,12,966204,1.35
2018,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,964032,1
2019,36047,Kings County (NY),Kings County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,959008,0.74
1999,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,298489,0.33999999999999997
2000,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,295715,0.42000000000000004
2001,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,294010,0.52
2002,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,291621,0.63
2003,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,289638,0.7799999999999999
2004,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,288004,0.9500000000000001
2005,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,286406,1.1600000000000001
2006,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,284476,1.42
2007,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,282826,1.74
2008,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,281284,2.14
2009,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,278841,2.61
2010,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,277004,3.2
2011,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,275539,3.92
2012,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.36655531972272,13,274343,4.8
2013,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.702694607964418,22,272900,5.88
2014,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.773661777984144,17,272002,7.2
2015,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.365242745310227,15,269820,8.82
2016,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,10.037486419208793,24,267841,10.8
2017,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.472919625943053,11,266014,6.24
2018,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.2607983416079,12,264776,3.6
2019,18089,Lake County (IN),Lake County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,264183,2.08
1999,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,3121886,0.33999999999999997
2000,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,3091287,0.38
2001,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,3078385,0.41000000000000003
2002,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.38127109068963594,13,3061538,0.45
2003,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.6702639473753238,22,3039538,0.49
2004,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.894243980882006,29,3012210,0.54
2005,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.4859580803368323,15,2976067,0.59
2006,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.4219472773641086,13,2932184,0.65
2007,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8835184529179442,27,2895966,0.71
2008,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8376124303793361,26,2871929,0.7799999999999999
2009,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8389850060440153,24,2853345,0.8500000000000001
2010,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.038511035194093,29,2832584,0.9400000000000001
2011,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0517448739374713,28,2823662,1.03
2012,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.9725905045834694,29,2819502,1.12
2013,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0743033838701237,32,2814550,1.23
2014,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2599168235975662,36,2808261,1.35
2015,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.588493870938454,43,2801806,1.48
2016,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0150170594469548,31,2788405,1.62
2017,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.870867501481513,56,2770974,1.77
2018,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9710706178685955,55,2748662,1.94
2019,06037,Los Angeles County (CA),Los Angeles County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.374656253141387,70,2724938,2.13
1999,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2046612,0.8300000000000001
2000,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2073493,0.8700000000000001
2001,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2103667,0.91
2002,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,2131509,0.96
2003,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1459835392870512,25,2156978,1.01
2004,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.90859161306393,20,2192147,1.06
2005,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.725251969557264,17,2238981,1.11
2006,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.4673228108875072,36,2266586,1.1600000000000001
2007,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.287982009350588,29,2275314,1.22
2008,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.187555866632491,26,2285015,1.28
2009,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2073439676192712,28,2285716,1.35
2010,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.7316657781510842,37,2282209,1.61
2011,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.3705010233484334,51,2298589,1.93
2012,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9243107610582784,42,2324184,2.3099999999999996
2013,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.4940526322859022,54,2347167,2.7600000000000002
2014,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.150827277261276,71,2372029,3.3099999999999996
2015,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.1970171865236985,91,2396914,3.96
2016,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.994200132113335,113,2422763,4.74
2017,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.9246064325670185,92,2443931,4.38
2018,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.274564393296898,101,2469255,4.05
2019,04013,Maricopa County (AZ),Maricopa County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.7391468522584956,89,2497373,3.75
1999,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,602319,0.11
2000,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,597616,0.14
2001,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,593862,0.19
2002,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,585905,0.25
2003,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,579772,0.32999999999999996
2004,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,572539,0.43000000000000005
2005,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,565988,0.5700000000000001
2006,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,560594,0.75
2007,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,555874,0.98
2008,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.701604453261964,16,552276,1.29
2009,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,550528,1.7
2010,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,547239,2.24
2011,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.522361549216348,20,547565,2.9499999999999997
2012,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.2973107601099416,17,548538,3.88
2013,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.831236972597368,28,549727,5.109999999999999
2014,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.282299249778454,30,548378,4.98
2015,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.960305978023863,22,544765,4.85
2016,18097,Marion County (IN),Marion County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.866146068329528,28,541375,4.73
